행정동코드,시도명,시군구명,읍면동명,2020인구수,2019인구수,면적,2019인구밀도,2020인구밀도
1141052000,서울특별시,서대문구,천연동,18236,18599,0.97,19174.22680412371,18800.0
1141055500,서울특별시,서대문구,북아현동,17040,17218,0.46,37430.434782608696,37043.47826086956
1141056500,서울특별시,서대문구,충현동,17814,17886,1.08,16561.11111111111,16494.44444444444
1141058500,서울특별시,서대문구,신촌동,18851,18765,2.63,7134.980988593156,7167.680608365019
1141061500,서울특별시,서대문구,연희동,37805,37922,3.05,12433.44262295082,12395.081967213115
1144055500,서울특별시,마포구,아현동,24767,24876,0.76,32731.57894736842,32588.157894736843
1144056500,서울특별시,마포구,공덕동,39615,39912,1.01,39516.83168316832,39222.77227722772
1144059000,서울특별시,마포구,용강동,21871,22001,0.84,26191.666666666668,26036.904761904763
1144060000,서울특별시,마포구,대흥동,13737,11669,0.88,13260.227272727272,15610.227272727272
1144061000,서울특별시,마포구,염리동,12273,12498,0.43,29065.116279069767,28541.86046511628
1144065500,서울특별시,마포구,서강동,25049,25274,1.45,17430.344827586207,17275.172413793105
1144071000,서울특별시,마포구,연남동,15743,16134,0.65,24821.53846153846,24220.0
1150051000,서울특별시,강서구,염창동,42315,41373,1.74,23777.58620689655,24318.96551724138
1150051000,서울특별시,강서구,염창동,42315,41373,1.74,23777.58620689655,24318.96551724138
1150059000,서울특별시,강서구,화곡본동,35255,35816,1.12,31978.571428571424,31477.67857142857
1150059000,서울특별시,강서구,화곡본동,35255,35816,1.12,31978.571428571424,31477.67857142857
1150061500,서울특별시,강서구,우장산동,44266,46001,1.36,33824.26470588235,32548.529411764703
1150061500,서울특별시,강서구,우장산동,44266,46001,1.36,33824.26470588235,32548.529411764703
1150062000,서울특별시,강서구,공항동,27231,27708,10.88,2546.691176470588,2502.849264705882
1150062000,서울특별시,강서구,공항동,27231,27708,10.88,2546.691176470588,2502.849264705882
2644053000,부산광역시,강서구,강동동,4607,4826,18.52,260.5831533477322,248.75809935205183
2644053000,부산광역시,강서구,강동동,4607,4826,18.52,260.5831533477322,248.75809935205183
2644056000,부산광역시,강서구,녹산동,32272,31202,56.61,551.1747041158806,570.0759583112524
2644056000,부산광역시,강서구,녹산동,32272,31202,56.61,551.1747041158806,570.0759583112524
2644058000,부산광역시,강서구,가덕도동,3518,3635,24.5,148.3673469387755,143.59183673469389
2644058000,부산광역시,강서구,가덕도동,3518,3635,24.5,148.3673469387755,143.59183673469389
1153051000,서울특별시,구로구,신도림동,36480,37171,1.47,25286.39455782313,24816.326530612245
1153059500,서울특별시,구로구,가리봉동,9322,9623,0.4,24057.5,23305.0
1153079000,서울특별시,구로구,수궁동,24280,24922,2.67,9334.082397003745,9093.632958801498
1154551000,서울특별시,금천구,가산동,21436,20894,2.5,8357.6,8574.4
1156051500,서울특별시,영등포구,영등포본동,21753,22241,1.02,21804.901960784315,21326.470588235294
1156053500,서울특별시,영등포구,영등포동,27076,26019,1.02,25508.823529411766,26545.098039215685
1156054000,서울특별시,영등포구,여의동,34360,33993,8.4,4046.785714285714,4090.4761904761904
1156060500,서울특별시,영등포구,문래동,32058,31929,1.49,21428.859060402683,21515.43624161074
1162052500,서울특별시,관악구,보라매동,24999,25337,0.76,33338.15789473684,32893.42105263158
1162054500,서울특별시,관악구,청림동,15936,16246,0.3,54153.333333333336,53120.0
1162056500,서울특별시,관악구,성현동,30528,32559,0.68,47880.882352941175,44894.11764705882
1162057500,서울특별시,관악구,행운동,29562,30031,0.72,41709.722222222226,41058.333333333336
1162058500,서울특별시,관악구,낙성대동,16977,17059,2.27,7514.977973568282,7478.854625550661
1162059500,서울특별시,관악구,청룡동,33587,29386,1.18,24903.389830508477,28463.5593220339
1162060500,서울특별시,관악구,은천동,34482,34926,0.78,44776.92307692308,44207.692307692305
1162061500,서울특별시,관악구,중앙동,15597,15366,0.39,39400.0,39992.30769230769
1162062500,서울특별시,관악구,인헌동,26638,26926,1.08,24931.481481481478,24664.814814814814
1162063000,서울특별시,관악구,남현동,18707,18869,3.27,5770.3363914373085,5720.795107033639
1162064500,서울특별시,관악구,서원동,23183,23305,0.65,35853.846153846156,35666.153846153844
1162066500,서울특별시,관악구,서림동,23760,24164,0.98,24657.14285714286,24244.897959183672
1162069500,서울특별시,관악구,신림동,21661,21674,0.54,40137.03703703704,40112.96296296296
1162071500,서울특별시,관악구,난향동,16060,16526,0.82,20153.658536585368,19585.36585365854
1162073500,서울특별시,관악구,대학동,23623,23802,7.92,3005.3030303030305,2982.7020202020203
1162076500,서울특별시,관악구,미성동,31806,32364,1.4,23117.14285714286,22718.57142857143
1165054000,서울특별시,서초구,잠원동,34754,34503,1.76,19603.977272727272,19746.590909090908
1165055000,서울특별시,서초구,반포본동,12035,12313,1.01,12191.089108910892,11915.841584158416
1165059000,서울특별시,서초구,방배본동,21285,21472,0.67,32047.76119402985,31768.656716417907
1165066000,서울특별시,서초구,내곡동,18401,18483,12.69,1456.501182033097,1450.039401103231
1168054500,서울특별시,강남구,압구정동,27605,27763,2.53,10973.517786561266,10911.06719367589
1168056500,서울특별시,강남구,청담동,28433,29905,2.33,12834.763948497854,12203.004291845493
1168070000,서울특별시,강남구,세곡동,44822,44937,6.36,7065.566037735849,7047.4842767295595
1168072000,서울특별시,강남구,일원본동,24228,24546,2.58,9513.953488372093,9390.697674418605
1168075000,서울특별시,강남구,수서동,15687,16134,1.43,11282.517482517484,10969.930069930071
1171057000,서울특별시,송파구,오금동,40810,40780,1.65,24715.151515151516,24733.333333333336
1171060000,서울특별시,송파구,석촌동,33308,33472,0.95,35233.68421052632,35061.05263157895
1171061000,서울특별시,송파구,삼전동,31899,32550,0.95,34263.15789473685,33577.89473684211
1171062000,서울특별시,송파구,가락본동,27451,27605,1.13,24429.20353982301,24292.920353982303
1171064700,서울특별시,송파구,위례동,28241,28406,2.55,11139.607843137255,11074.901960784315
1171065000,서울특별시,송파구,잠실본동,28884,29041,0.94,30894.680851063833,30727.659574468085
1174051500,서울특별시,강동구,강일동,31797,32450,2.8,11589.285714285716,11356.07142857143
1174052000,서울특별시,강동구,상일동,30627,11015,2.66,4140.977443609022,11513.90977443609
1174068500,서울특별시,강동구,길동,45896,46485,1.61,28872.670807453414,28506.832298136644
2614059000,부산광역시,서구,부민동,8007,8158,0.41,19897.56097560976,19529.26829268293
2614059000,부산광역시,서구,부민동,8007,8158,0.41,19897.56097560976,19529.26829268293
2614059000,부산광역시,서구,부민동,8007,8158,0.41,19897.56097560976,19529.26829268293
2614059000,부산광역시,서구,부민동,8007,8158,0.41,19897.56097560976,19529.26829268293
2614059000,부산광역시,서구,부민동,8007,8158,0.41,19897.56097560976,19529.26829268293
2614061500,부산광역시,서구,아미동,7306,7908,0.71,11138.028169014086,10290.140845070424
2614061500,부산광역시,서구,아미동,7306,7908,0.71,11138.028169014086,10290.140845070424
2614061500,부산광역시,서구,아미동,7306,7908,0.71,11138.028169014086,10290.140845070424
2614061500,부산광역시,서구,아미동,7306,7908,0.71,11138.028169014086,10290.140845070424
2614061500,부산광역시,서구,아미동,7306,7908,0.71,11138.028169014086,10290.140845070424
2614063000,부산광역시,서구,초장동,4809,5004,0.44,11372.727272727272,10929.545454545454
2614063000,부산광역시,서구,초장동,4809,5004,0.44,11372.727272727272,10929.545454545454
2614063000,부산광역시,서구,초장동,4809,5004,0.44,11372.727272727272,10929.545454545454
2614063000,부산광역시,서구,초장동,4809,5004,0.44,11372.727272727272,10929.545454545454
2614063000,부산광역시,서구,초장동,4809,5004,0.44,11372.727272727272,10929.545454545454
2614064000,부산광역시,서구,충무동,10153,10256,0.37,27718.91891891892,27440.54054054054
2614064000,부산광역시,서구,충무동,10153,10256,0.37,27718.91891891892,27440.54054054054
2614064000,부산광역시,서구,충무동,10153,10256,0.37,27718.91891891892,27440.54054054054
2614064000,부산광역시,서구,충무동,10153,10256,0.37,27718.91891891892,27440.54054054054
2614064000,부산광역시,서구,충무동,10153,10256,0.37,27718.91891891892,27440.54054054054
2614068000,부산광역시,서구,암남동,13997,14658,3.59,4083.0083565459613,3898.8857938718666
2614068000,부산광역시,서구,암남동,13997,14658,3.59,4083.0083565459613,3898.8857938718666
2614068000,부산광역시,서구,암남동,13997,14658,3.59,4083.0083565459613,3898.8857938718666
2614068000,부산광역시,서구,암남동,13997,14658,3.59,4083.0083565459613,3898.8857938718666
2614068000,부산광역시,서구,암남동,13997,14658,3.59,4083.0083565459613,3898.8857938718666
2717067500,대구광역시,서구,상중이동,20780,20810,6.69,3110.6128550074736,3106.128550074738
2717067500,대구광역시,서구,상중이동,20780,20810,6.69,3110.6128550074736,3106.128550074738
2717067500,대구광역시,서구,상중이동,20780,20810,6.69,3110.6128550074736,3106.128550074738
2717067500,대구광역시,서구,상중이동,20780,20810,6.69,3110.6128550074736,3106.128550074738
2717067500,대구광역시,서구,상중이동,20780,20810,6.69,3110.6128550074736,3106.128550074738
2717069500,대구광역시,서구,원대동,8104,8674,0.62,13990.322580645161,13070.967741935485
2717069500,대구광역시,서구,원대동,8104,8674,0.62,13990.322580645161,13070.967741935485
2717069500,대구광역시,서구,원대동,8104,8674,0.62,13990.322580645161,13070.967741935485
2717069500,대구광역시,서구,원대동,8104,8674,0.62,13990.322580645161,13070.967741935485
2717069500,대구광역시,서구,원대동,8104,8674,0.62,13990.322580645161,13070.967741935485
2826051500,인천광역시,서구,검암경서동,46341,46772,15.23,3071.043992120814,3042.7445830597503
2826051500,인천광역시,서구,검암경서동,46341,46772,15.23,3071.043992120814,3042.7445830597503
2826051500,인천광역시,서구,검암경서동,46341,46772,15.23,3071.043992120814,3042.7445830597503
2826051500,인천광역시,서구,검암경서동,46341,46772,15.23,3071.043992120814,3042.7445830597503
2826051500,인천광역시,서구,검암경서동,46341,46772,15.23,3071.043992120814,3042.7445830597503
2826053000,인천광역시,서구,연희동,42128,43248,9.5,4552.421052631579,4434.526315789473
2826053000,인천광역시,서구,연희동,42128,43248,9.5,4552.421052631579,4434.526315789473
2826053000,인천광역시,서구,연희동,42128,43248,9.5,4552.421052631579,4434.526315789473
2826053000,인천광역시,서구,연희동,42128,43248,9.5,4552.421052631579,4434.526315789473
2826053000,인천광역시,서구,연희동,42128,43248,9.5,4552.421052631579,4434.526315789473
2826057500,인천광역시,서구,신현원창동,32596,33280,9.82,3389.002036659878,3319.3482688391036
2826057500,인천광역시,서구,신현원창동,32596,33280,9.82,3389.002036659878,3319.3482688391036
2826057500,인천광역시,서구,신현원창동,32596,33280,9.82,3389.002036659878,3319.3482688391036
2826057500,인천광역시,서구,신현원창동,32596,33280,9.82,3389.002036659878,3319.3482688391036
2826057500,인천광역시,서구,신현원창동,32596,33280,9.82,3389.002036659878,3319.3482688391036
2826068000,인천광역시,서구,검단동,33234,33127,7.93,4177.427490542244,4190.920554854982
2826068000,인천광역시,서구,검단동,33234,33127,7.93,4177.427490542244,4190.920554854982
2826068000,인천광역시,서구,검단동,33234,33127,7.93,4177.427490542244,4190.920554854982
2826068000,인천광역시,서구,검단동,33234,33127,7.93,4177.427490542244,4190.920554854982
2826068000,인천광역시,서구,검단동,33234,33127,7.93,4177.427490542244,4190.920554854982
2826069000,인천광역시,서구,불로대곡동,22954,23126,10.8,2141.296296296296,2125.3703703703704
2826069000,인천광역시,서구,불로대곡동,22954,23126,10.8,2141.296296296296,2125.3703703703704
2826069000,인천광역시,서구,불로대곡동,22954,23126,10.8,2141.296296296296,2125.3703703703704
2826069000,인천광역시,서구,불로대곡동,22954,23126,10.8,2141.296296296296,2125.3703703703704
2826069000,인천광역시,서구,불로대곡동,22954,23126,10.8,2141.296296296296,2125.3703703703704
2826072000,인천광역시,서구,오류왕길동,24858,24656,15.56,1584.5758354755783,1597.5578406169666
2826072000,인천광역시,서구,오류왕길동,24858,24656,15.56,1584.5758354755783,1597.5578406169666
2826072000,인천광역시,서구,오류왕길동,24858,24656,15.56,1584.5758354755783,1597.5578406169666
2826072000,인천광역시,서구,오류왕길동,24858,24656,15.56,1584.5758354755783,1597.5578406169666
2826072000,인천광역시,서구,오류왕길동,24858,24656,15.56,1584.5758354755783,1597.5578406169666
2914073000,광주광역시,서구,광천동,8947,8823,1.13,7807.964601769912,7917.699115044248
2914073000,광주광역시,서구,광천동,8947,8823,1.13,7807.964601769912,7917.699115044248
2914073000,광주광역시,서구,광천동,8947,8823,1.13,7807.964601769912,7917.699115044248
2914073000,광주광역시,서구,광천동,8947,8823,1.13,7807.964601769912,7917.699115044248
2914073000,광주광역시,서구,광천동,8947,8823,1.13,7807.964601769912,7917.699115044248
2914074000,광주광역시,서구,유덕동,10859,11262,5.49,2051.366120218579,1977.9599271402549
2914074000,광주광역시,서구,유덕동,10859,11262,5.49,2051.366120218579,1977.9599271402549
2914074000,광주광역시,서구,유덕동,10859,11262,5.49,2051.366120218579,1977.9599271402549
2914074000,광주광역시,서구,유덕동,10859,11262,5.49,2051.366120218579,1977.9599271402549
2914074000,광주광역시,서구,유덕동,10859,11262,5.49,2051.366120218579,1977.9599271402549
2914074500,광주광역시,서구,치평동,30786,31368,3.27,9592.660550458715,9414.678899082568
2914074500,광주광역시,서구,치평동,30786,31368,3.27,9592.660550458715,9414.678899082568
2914074500,광주광역시,서구,치평동,30786,31368,3.27,9592.660550458715,9414.678899082568
2914074500,광주광역시,서구,치평동,30786,31368,3.27,9592.660550458715,9414.678899082568
2914074500,광주광역시,서구,치평동,30786,31368,3.27,9592.660550458715,9414.678899082568
2914080000,광주광역시,서구,서창동,5554,5336,19.68,271.1382113821138,282.2154471544716
2914080000,광주광역시,서구,서창동,5554,5336,19.68,271.1382113821138,282.2154471544716
2914080000,광주광역시,서구,서창동,5554,5336,19.68,271.1382113821138,282.2154471544716
