행정동코드,시도명,시군구명,읍면동명,면적(km^2),2020인구수,2019인구수,인구밀도
4688031000,전라남도,장성군,진원면,518401.901,3649,3756,0.0072453438013144935
4688032000,전라남도,장성군,남면,518401.901,3736,3698,0.007133461495543397
4688033000,전라남도,장성군,동화면,518401.901,1870,1938,0.003738412216972175
4688034000,전라남도,장성군,삼서면,518401.901,3635,3361,0.0064833867189078844
4688035000,전라남도,장성군,삼계면,518401.901,6458,6698,0.012920477311289797
4688036000,전라남도,장성군,황룡면,518401.901,4171,4353,0.008396959948648027
4688037000,전라남도,장성군,서삼면,518401.901,1564,1623,0.003130775556318803
4688038000,전라남도,장성군,북일면,518401.901,1415,1424,0.002746903507207625
4688039000,전라남도,장성군,북이면,518401.901,2906,2984,0.005756151731395753
4688040000,전라남도,장성군,북하면,518401.901,2265,2296,0.004428996104317912
4689000000,전라남도,완도군,,396761.181,50351,51213,0.12907764784579567
4689025000,전라남도,완도군,완도읍,396761.181,18355,18722,0.047187075995723485
4689025300,전라남도,완도군,금일읍,396761.181,3770,3854,0.009713651900839563
4689025600,전라남도,완도군,노화읍,396761.181,4475,4562,0.011498100667262607
4689029000,전라남도,완도군,노화읍넙도출장소,396761.181,787,813,0.002049091591951885
4689031000,전라남도,완도군,군외면,396761.181,3329,3336,0.008408080628230613
4689032000,전라남도,완도군,신지면,396761.181,3496,3571,0.009000376475842783
4689033000,전라남도,완도군,고금면,396761.181,4314,4421,0.011142723158695307
4689034000,전라남도,완도군,약산면,396761.181,2388,2415,0.006086784987163349
4689035000,전라남도,완도군,청산면,396761.181,2102,2117,0.005335703444233875
4689035500,전라남도,완도군,청산면모도출장소,396761.181,228,219,0.0005519693218172974
4689036000,전라남도,완도군,소안면,396761.181,2579,2604,0.006563142073115263
4689037000,전라남도,완도군,금당면,396761.181,998,1015,0.0025582139801121322
4689038000,전라남도,완도군,보길면,396761.181,2697,2728,0.006875672648025514
4689039000,전라남도,완도군,생일면,396761.181,833,836,0.002107060972782012
4690000000,전라남도,진도군,,440100.025,30511,31032,0.07051124343835245
4690025000,전라남도,진도군,진도읍,440100.025,10559,10503,0.023865029319187155
4690031000,전라남도,진도군,군내면,440100.025,3068,3145,0.00714610275243679
4690032000,전라남도,진도군,고군면,440100.025,3681,3798,0.008629856360494412
4690033000,전라남도,진도군,의신면,440100.025,3516,3647,0.008286752539948162
4690034000,전라남도,진도군,임회면,440100.025,3464,3516,0.0079890929340438
4690035000,전라남도,진도군,지산면,440100.025,3236,3351,0.007614178163248229
4690036000,전라남도,진도군,조도면,440100.025,2352,2432,0.005526016500453505
4690036500,전라남도,진도군,조도면가사출장소,440100.025,279,272,0.0006180413191296683
4690036600,전라남도,진도군,조도면거차출장소,440100.025,356,368,0.0008361735494107277
4691000000,전라남도,신안군,,655601.237,39745,41035,0.0625914011202514
4691025000,전라남도,신안군,지도읍,655601.237,4351,4426,0.006751054986188197
4691025100,전라남도,신안군,지도읍선도출장소,655601.237,253,260,0.00039658253420897684
4691025300,전라남도,신안군,압해읍,655601.237,5929,6074,0.009264778126097405
4691025400,전라남도,신안군,압해읍매화출장소,655601.237,253,272,0.0004148863434801604
4691025500,전라남도,신안군,압해읍고이도출장소,655601.237,225,230,0.00035082301103101795
4691031000,전라남도,신안군,증도면,655601.237,1522,1611,0.002457286394656391
4691031500,전라남도,신안군,증도면병풍출장소,655601.237,328,334,0.0005094560247146087
4691032000,전라남도,신안군,임자면,655601.237,3232,3322,0.0050671045332393114
4691033000,전라남도,신안군,자은면,655601.237,2276,2308,0.003520432649824302
4691034000,전라남도,신안군,비금면,655601.237,3591,3708,0.005655877064795716
4691035000,전라남도,신안군,도초면,655601.237,2580,2698,0.004115306451137767
4691035500,전라남도,신안군,도초면우이도출장,655601.237,219,216,0.0003294685668813038
4691036000,전라남도,신안군,흑산면,655601.237,2383,2483,0.0037873632016957284
4691036500,전라남도,신안군,흑산면가거도출장,655601.237,459,477,0.0007275764185295459
4691036600,전라남도,신안군,흑산면태도출장소,655601.237,224,234,0.00035692428078807915
4691036700,전라남도,신안군,흑산면홍도출장소,655601.237,526,536,0.0008175701474461984
4691036800,전라남도,신안군,흑산면대둔도출장,655601.237,333,356,0.0005430130083784451
4691037000,전라남도,신안군,하의면,655601.237,1788,1842,0.002809634723126674
4691038000,전라남도,신안군,신의면,655601.237,1584,1634,0.0024923686957594926
4691039000,전라남도,신안군,장산면,655601.237,1601,1650,0.0025167737747877374
4691040000,전라남도,신안군,안좌면,655601.237,2746,2846,0.004341053432149031
4691040500,전라남도,신안군,안좌면자라출장소,655601.237,289,309,0.00047132308873297626
4691041000,전라남도,신안군,팔금면,655601.237,1003,1097,0.0016732732308740292
4691042000,전라남도,신안군,암태면,655601.237,2050,2112,0.003221470431728304
4711000000,경상북도,포항시,,1130077.695,505209,509064,0.45046814236962707
4713000000,경상북도,경주시,,1324857.727,254225,256426,0.19354983918209054
4713025000,경상북도,경주시,감포읍,1324857.727,5576,5691,0.004295555578550058
4713025300,경상북도,경주시,안강읍,1324857.727,25524,26270,0.019828544201108775
4713025600,경상북도,경주시,건천읍,1324857.727,9614,9826,0.007416645425203457
4713025900,경상북도,경주시,외동읍,1324857.727,19016,18120,0.013676940271187323
4713031000,경상북도,경주시,양북면,1324857.727,4368,4487,0.0033867787525837484
4713032000,경상북도,경주시,양남면,1324857.727,6293,6542,0.004937888700557808
4713033000,경상북도,경주시,내남면,1324857.727,4815,4948,0.003734740643589121
4713034000,경상북도,경주시,산내면,1324857.727,3283,3320,0.0025059294536612536
4713035000,경상북도,경주시,서면,1324857.727,3273,3407,0.00257159688211563
4713036000,경상북도,경주시,현곡면,1324857.727,21976,20209,0.015253713352120564
4713037000,경상북도,경주시,강동면,1324857.727,6458,6621,0.004997517744786494
4713038000,경상북도,경주시,천북면,1324857.727,5686,5295,0.003996655559378415
4713051500,경상북도,경주시,중부동,1324857.727,5460,5765,0.004351410632637689
4713053000,경상북도,경주시,황오동,1324857.727,6791,7079,0.005343215241707233
4713055000,경상북도,경주시,성건동,1324857.727,14265,15024,0.011340085575845383
4713057000,경상북도,경주시,황남동,1324857.727,4983,5367,0.004051001017409623
4713059000,경상북도,경주시,선도동,1324857.727,15076,15136,0.01142462295500504
4713060500,경상북도,경주시,월성동,1324857.727,5973,6174,0.004660123026176078
4713061500,경상북도,경주시,용강동,1324857.727,21577,21680,0.01636402125161927
4713062100,경상북도,경주시,황성동,1324857.727,29410,29739,0.0224469385609735
4713063000,경상북도,경주시,동천동,1324857.727,23244,23844,0.01799740418466835
4713065000,경상북도,경주시,불국동,1324857.727,9744,10018,0.0075615666466200115
4713066000,경상북도,경주시,보덕동,1324857.727,1820,1864,0.0014069435245857157
4715000000,경상북도,김천시,,1009801.474,140418,141397,0.1400245529845602
4715025000,경상북도,김천시,아포읍,1009801.474,7193,7503,0.0074301733491032715
4715031000,경상북도,김천시,농소면,1009801.474,3003,3106,0.0030758521154624495
4715032000,경상북도,김천시,남면,1009801.474,3165,3362,0.00332936729304081
4715034000,경상북도,김천시,개령면,1009801.474,2503,2612,0.0025866470462292076
4715035000,경상북도,김천시,감문면,1009801.474,3364,3503,0.003468998699441391
4715036000,경상북도,김천시,어모면,1009801.474,4153,4329,0.004286981264596569
4715037000,경상북도,김천시,봉산면,1009801.474,3221,3343,0.003310551713454916
4715038000,경상북도,김천시,대항면,1009801.474,3520,3695,0.0036591350826251615
4715039000,경상북도,김천시,감천면,1009801.474,1961,2041,0.002021189364989974
4715040000,경상북도,김천시,조마면,1009801.474,2274,2327,0.0023044133524407987
4715041000,경상북도,김천시,구성면,1009801.474,2860,2965,0.0029362207090618685
4715042000,경상북도,김천시,지례면,1009801.474,1606,1668,0.001651809828909004
4715043000,경상북도,김천시,부항면,1009801.474,1297,1336,0.0013230323329870679
4715044000,경상북도,김천시,대덕면,1009801.474,2163,2166,0.0021449760727919077
4715045000,경상북도,김천시,증산면,1009801.474,1064,1104,0.001093284203306679
4715051600,경상북도,김천시,자산동,1009801.474,6900,7274,0.007203396100410128
4715053600,경상북도,김천시,평화남산동,1009801.474,7862,8408,0.008326389113589272
4715056500,경상북도,김천시,양금동,1009801.474,4037,4247,0.004205777184278501
4715057500,경상북도,김천시,대신동,1009801.474,24749,23892,0.02366009618243041
4715059500,경상북도,김천시,대곡동,1009801.474,20527,20105,0.019909854082863023
4715061000,경상북도,김천시,지좌동,1009801.474,10914,10953,0.010846686484436643
4715064000,경상북도,김천시,율곡동,1009801.474,22082,21458,0.021249721408111155
4717000000,경상북도,안동시,,1522098.729,159035,160737,0.105602216819143
4717025000,경상북도,안동시,풍산읍,1522098.729,6487,6661,0.004376194443297508
4717031000,경상북도,안동시,와룡면,1522098.729,4154,4249,0.002791540337722731
4717032000,경상북도,안동시,북후면,1522098.729,3070,3169,0.0020819937232862636
4717033000,경상북도,안동시,서후면,1522098.729,3606,3682,0.0024190283651435857
4717034000,경상북도,안동시,풍천면,1522098.729,5296,5100,0.003350636790394429
4717035000,경상북도,안동시,일직면,1522098.729,2848,2916,0.0019157758589784617
4717036000,경상북도,안동시,남후면,1522098.729,1857,1888,0.0012403926000518985
4717037000,경상북도,안동시,남선면,1522098.729,2123,2204,0.001448000683535161
4717038000,경상북도,안동시,임하면,1522098.729,2921,3069,0.0020162949626902947
4717039000,경상북도,안동시,길안면,1522098.729,2736,2893,0.0019006651440413888
4717040000,경상북도,안동시,임동면,1522098.729,1782,1847,0.0012134561082075511
4717041000,경상북도,안동시,예안면,1522098.729,1903,1955,0.0012844107696511977
4717042000,경상북도,안동시,도산면,1522098.729,1656,1731,0.0011372455459162268
4717043000,경상북도,안동시,녹전면,1522098.729,1770,1877,0.001233165736386342
4717051000,경상북도,안동시,중구동,1522098.729,5176,5218,0.003428161327897673
4717052000,경상북도,안동시,명륜동,1522098.729,5142,5221,0.0034301322907155517
4717055500,경상북도,안동시,용상동,1522098.729,22445,22233,0.014606805443301831
4717058500,경상북도,안동시,서구동,1522098.729,9312,9588,0.0062991971659415264
4717060000,경상북도,안동시,태화동,1522098.729,13552,13822,0.009080882689574863
4717062000,경상북도,안동시,평화동,1522098.729,6549,6588,0.004328234348062451
4717063000,경상북도,안동시,안기동,1522098.729,6428,6538,0.004295384967764466
4717065000,경상북도,안동시,옥동,1522098.729,22189,22647,0.014878798312169143
4717066000,경상북도,안동시,송하동,1522098.729,15694,15746,0.010344926843441309
4717069000,경상북도,안동시,강남동,1522098.729,10339,9895,0.006500892360971152
4719000000,경상북도,구미시,,615346.702,418205,420294,0.6830198303394823
4719025000,경상북도,구미시,선산읍,615346.702,15270,15526,0.02523130448174564
4719025300,경상북도,구미시,고아읍,615346.702,36936,38064,0.061857811013343166
4719031000,경상북도,구미시,무을면,615346.702,1892,1964,0.0031916966380360966
4719032000,경상북도,구미시,옥성면,615346.702,1766,1831,0.0029755583219165443
4719033000,경상북도,구미시,도개면,615346.702,2257,2285,0.003713353776941182
4719034000,경상북도,구미시,해평면,615346.702,4190,4432,0.007202443737156813
4719035000,경상북도,구미시,산동면,615346.702,26109,20733,0.033693200812832176
4719036000,경상북도,구미시,장천면,615346.702,3247,3373,0.005481462708806392
4719051000,경상북도,구미시,송정동,615346.702,16334,16793,0.027290306335305586
4719055100,경상북도,구미시,도량동,615346.702,30648,28366,0.04609759003794904
4719055500,경상북도,구미시,지산동,615346.702,2311,2432,0.0039522434947575295
4719056500,경상북도,구미시,선주원남동,615346.702,47562,48784,0.07927888431260333
4719061000,경상북도,구미시,비산동,615346.702,6375,6557,0.010655781494706052
4719063000,경상북도,구미시,광평동,615346.702,4544,4657,0.007568091264426732
4719064500,경상북도,구미시,상모사곡동,615346.702,29091,29922,0.048626245826535686
4719066000,경상북도,구미시,임오동,615346.702,19813,20227,0.03287090015150516
4719067000,경상북도,구미시,인동동,615346.702,49185,50850,0.0826363411630018
4719068000,경상북도,구미시,진미동,615346.702,16096,16996,0.027620201659909114
4719069000,경상북도,구미시,양포동,615346.702,46314,46880,0.07618469368183921
4721000000,경상북도,영주시,,670089.068,104418,106100,0.15833716003855178
4721025000,경상북도,영주시,풍기읍,670089.068,10706,10869,0.01622023178566465
4721031000,경상북도,영주시,이산면,670089.068,2428,2516,0.0037547247375777216
4721032000,경상북도,영주시,평은면,670089.068,1446,1487,0.0022191079828211735
4721033000,경상북도,영주시,문수면,670089.068,1992,2041,0.003045863747772707
4721034000,경상북도,영주시,장수면,670089.068,2234,2288,0.0034144714624713144
4721035000,경상북도,영주시,안정면,670089.068,3105,3139,0.0046844518884167205
4721036000,경상북도,영주시,봉현면,670089.068,2824,2928,0.004369568375050703
4721037000,경상북도,영주시,순흥면,670089.068,2049,2147,0.003204051673918668
4721038000,경상북도,영주시,단산면,670089.068,1935,2012,0.003002585918921453
4721039000,경상북도,영주시,부석면,670089.068,3167,3240,0.004835178119933155
4721051000,경상북도,영주시,상망동,670089.068,8124,8256,0.012320750172274113
4721052500,경상북도,영주시,하망동,670089.068,6231,6375,0.009513660652646255
4723000000,경상북도,영천시,,919205.14,101828,101360,0.11026918322062472
4723025000,경상북도,영천시,금호읍,919205.14,10988,11140,0.012119166348438825
4723031000,경상북도,영천시,청통면,919205.14,4227,4206,0.004575692429222056
4723032000,경상북도,영천시,신녕면,919205.14,3879,3965,0.004313509387034106
4723033000,경상북도,영천시,화산면,919205.14,3225,3307,0.0035976735291101615
4723034000,경상북도,영천시,화북면,919205.14,2184,2196,0.0023890205835881205
4723035000,경상북도,영천시,화남면,919205.14,3100,3098,0.0033703031730218567
4723036000,경상북도,영천시,자양면,919205.14,1167,1168,0.001270663042637033
4723037000,경상북도,영천시,임고면,919205.14,4238,4266,0.00464096621565889
4723038000,경상북도,영천시,고경면,919205.14,6147,5967,0.006491478061143131
4723039000,경상북도,영천시,북안면,919205.14,4444,4429,0.004818293335478955
4723040000,경상북도,영천시,대창면,919205.14,3034,3037,0.003303941490144409
4723051000,경상북도,영천시,동부동,919205.14,29639,30062,0.03270434279773501
4723052000,경상북도,영천시,중앙동,919205.14,9462,8861,0.009639850360279752
4723053500,경상북도,영천시,서부동,919205.14,4884,4941,0.005375296313073271
4723054000,경상북도,영천시,완산동,919205.14,6923,6437,0.007002789388231663
4723055500,경상북도,영천시,남부동,919205.14,4287,4280,0.004656196765827484
4725000000,경상북도,상주시,,1254640.829,98644,100051,0.07974473465824058
4725025000,경상북도,상주시,함창읍,1254640.829,6696,6854,0.005462918025282916
4725031000,경상북도,상주시,중동면,1254640.829,1450,1468,0.001170055976235092
4725033000,경상북도,상주시,낙동면,1254640.829,3098,3199,0.0025497336975313753
4725033500,경상북도,상주시,낙동면동부출장소,1254640.829,1012,1032,0.0008225461631298467
4725034000,경상북도,상주시,청리면,1254640.829,2723,2763,0.00220222388442613
4725035000,경상북도,상주시,공성면,1254640.829,4047,4119,0.003283011284817673
4725036000,경상북도,상주시,외남면,1254640.829,1705,1734,0.0013820688438635216
4725037000,경상북도,상주시,내서면,1254640.829,1997,1932,0.0015398829333012245
4725038000,경상북도,상주시,모동면,1254640.829,2615,2646,0.002108970104303851
4725039000,경상북도,상주시,모서면,1254640.829,1759,1783,0.0014211238457950742
4725039500,경상북도,상주시,모서면서부출장소,1254640.829,753,771,0.000614518499780147
4725040000,경상북도,상주시,화동면,1254640.829,2048,2037,0.0016235722231545521
4725041000,경상북도,상주시,화서면,1254640.829,2816,2881,0.0022962747054041553
4725042000,경상북도,상주시,화북면,1254640.829,1250,1261,0.001005068519095675
4725042600,경상북도,상주시,화북면서부출장소,1254640.829,341,348,0.00027737021779959946
4725043000,경상북도,상주시,외서면,1254640.829,2843,2876,0.0022922895011254253
4725044000,경상북도,상주시,은척면,1254640.829,1184,1202,0.0009580431086066625
4725044500,경상북도,상주시,은척면북부출장소,1254640.829,385,376,0.0002996873617604868
4725045000,경상북도,상주시,공검면,1254640.829,2187,2233,0.0017797922308807632
4725046000,경상북도,상주시,이안면,1254640.829,2090,2129,0.0016968999818831817
4725047000,경상북도,상주시,화남면,1254640.829,855,824,0.0006567616651346838
4725052000,경상북도,상주시,남원동,1254640.829,12554,12818,0.010216469688951913
4725053000,경상북도,상주시,북문동,1254640.829,9365,9636,0.00768028568596822
4725054000,경상북도,상주시,계림동,1254640.829,7812,7398,0.005896508250808726
4725055000,경상북도,상주시,동문동,1254640.829,8189,8380,0.006679202371151274
4725056000,경상북도,상주시,동성동,1254640.829,3772,3853,0.0030709984171892434
4725057000,경상북도,상주시,신흥동,1254640.829,9202,9512,0.007581452619855719
4728000000,경상북도,문경시,,911902.545,71382,71939,0.07888891241113928
4728025000,경상북도,문경시,문경읍,911902.545,5813,5863,0.0064294151081681645
4728025100,경상북도,문경시,문경읍갈평출장소,911902.545,1109,1133,0.0012424573285953488
4728025300,경상북도,문경시,가은읍,911902.545,3164,3164,0.0034696690094224926
4728025400,경상북도,문경시,가은읍북부출장소,911902.545,822,800,0.0008772867280461422
4728031000,경상북도,문경시,영순면,911902.545,2538,2529,0.002773322669035867
4728032000,경상북도,문경시,산양면,911902.545,3053,3124,0.0034258046730201853
4728033000,경상북도,문경시,호계면,911902.545,2453,2523,0.0027667430185755212
4728034000,경상북도,문경시,산북면,911902.545,2744,2797,0.0030672137229313247
4728035000,경상북도,문경시,동로면,911902.545,1897,1901,0.0020846525875196456
4728036000,경상북도,문경시,마성면,911902.545,3569,3576,0.003921471674366256
4728037000,경상북도,문경시,농암면,911902.545,2598,2602,0.0028533750829700774
4729000000,경상북도,경산시,,411756.867,263375,261087,0.634080499743068
4729025000,경상북도,경산시,하양읍,411756.867,25914,26325,0.06393335997478336
4729025300,경상북도,경산시,진량읍,411756.867,36368,36601,0.08888983507833033
4729031000,경상북도,경산시,와촌면,411756.867,6126,6313,0.015331863305633709
4729033000,경상북도,경산시,자인면,411756.867,5588,5712,0.01387226409025499
4729034000,경상북도,경산시,용성면,411756.867,3405,3490,0.008475875643380587
4729035000,경상북도,경산시,남산면,411756.867,3804,3812,0.009257890530821431
4729037000,경상북도,경산시,남천면,411756.867,3076,3095,0.007516571666550979
4729051000,경상북도,경산시,중방동,411756.867,10190,10151,0.024652897895689495
4729052000,경상북도,경산시,중앙동,411756.867,6708,6896,0.016747747403080954
4729053000,경상북도,경산시,남부동,411756.867,20449,19954,0.048460636844703794
4729055000,경상북도,경산시,북부동,411756.867,16052,14783,0.035902254910055935
4729056000,경상북도,경산시,동부동,411756.867,37308,36421,0.08845268389901557
4772000000,경상북도,군위군,,614324.743,23534,23699,0.0385773164275755
4772025000,경상북도,군위군,군위읍,614324.743,8292,8387,0.013652388407868508
4772031000,경상북도,군위군,소보면,614324.743,2284,2297,0.0037390647636668605
4772032000,경상북도,군위군,효령면,614324.743,3817,3847,0.006262160272453815
4772033000,경상북도,군위군,부계면,614324.743,2037,1979,0.003221423233477021
4772034000,경상북도,군위군,우보면,614324.743,2080,2108,0.003431409891950258
4772035000,경상북도,군위군,의흥면,614324.743,2449,2480,0.004036952814059127
4772036000,경상북도,군위군,산성면,614324.743,1209,1251,0.0020363822461241807
4772037000,경상북도,군위군,고로면,614324.743,1366,1350,0.0021975347979757342
4773000000,경상북도,의성군,,1174734.216,52236,52679,0.044843335013577235
4773025000,경상북도,의성군,의성읍,1174734.216,13601,13743,0.011698816475096184
4773031000,경상북도,의성군,단촌면,1174734.216,1977,2030,0.001728050458011006
4773032000,경상북도,의성군,점곡면,1174734.216,1634,1656,0.0014096805706730177
4773033000,경상북도,의성군,옥산면,1174734.216,1835,1879,0.0015995107441392513
4773034000,경상북도,의성군,사곡면,1174734.216,1582,1611,0.0013713740334264683
4773035000,경상북도,의성군,춘산면,1174734.216,1492,1533,0.0013049760355324494
4773036000,경상북도,의성군,가음면,1174734.216,1470,1476,0.0012564544216868202
4773037000,경상북도,의성군,금성면,1174734.216,4376,4463,0.003799157238474443
4773038000,경상북도,의성군,봉양면,1174734.216,3958,3960,0.0033709752776963464
4773039000,경상북도,의성군,비안면,1174734.216,2562,2538,0.0021604887007053855
4773040000,경상북도,의성군,구천면,1174734.216,1829,1841,0.0015671630015754985
4773041000,경상북도,의성군,단밀면,1174734.216,1800,1813,0.0015433278228443122
4773042000,경상북도,의성군,단북면,1174734.216,1825,1853,0.0015773780781745783
4773043000,경상북도,의성군,안계면,1174734.216,4604,4525,0.0038519351342363554
4773044000,경상북도,의성군,다인면,1174734.216,3869,3958,0.0033692727649298334
4773045000,경상북도,의성군,신평면,1174734.216,797,804,0.0006844101321383492
4773046000,경상북도,의성군,안평면,1174734.216,2184,2156,0.0018353087623013441
4773047000,경상북도,의성군,안사면,1174734.216,841,840,0.0007150553619355886
4775000000,경상북도,청송군,,846120.639,25291,25643,0.030306553011526294
4775025000,경상북도,청송군,청송읍,846120.639,5281,5382,0.006360795082791971
4775031500,경상북도,청송군,주왕산면,846120.639,1881,1960,0.0023164545452010895
4775032000,경상북도,청송군,부남면,846120.639,2503,2540,0.003001935992250391
4775033000,경상북도,청송군,현동면,846120.639,2093,2114,0.0024984616880383177
4775034000,경상북도,청송군,현서면,846120.639,2542,2573,0.0030409375228583686
4775035000,경상북도,청송군,안덕면,846120.639,2628,2677,0.003163851437501692
4775036000,경상북도,청송군,파천면,846120.639,1805,1818,0.0021486297771303982
4775037000,경상북도,청송군,진보면,846120.639,6558,6579,0.007775486965754064
4776000000,경상북도,영양군,,815749.3470000001,16844,17193,0.021076327015435537
4776025000,경상북도,영양군,영양읍,815749.3470000001,7364,7458,0.009142514213989312
4776031000,경상북도,영양군,입암면,815749.3470000001,2166,2223,0.0027251017830112953
4776032000,경상북도,영양군,청기면,815749.3470000001,1727,1772,0.0021722358792154815
4776033000,경상북도,영양군,일월면,815749.3470000001,1795,1842,0.0022580465516449867
4776034000,경상북도,영양군,수비면,815749.3470000001,1694,1726,0.0021158460087618066
4776035000,경상북도,영양군,석보면,815749.3470000001,2098,2172,0.0026625825788126555
4777000000,경상북도,영덕군,,741220.1630000001,36845,37837,0.05104691141544135
4777025000,경상북도,영덕군,영덕읍,741220.1630000001,11237,11513,0.01553249705647848
4777031000,경상북도,영덕군,강구면,741220.1630000001,6351,6494,0.008761229556568335
4777032000,경상북도,영덕군,남정면,741220.1630000001,2391,2452,0.0033080589579158543
4777033000,경상북도,영덕군,달산면,741220.1630000001,1153,1206,0.0016270469425964604
4777034000,경상북도,영덕군,지품면,741220.1630000001,1478,1520,0.002050672763471492
4777034500,경상북도,영덕군,지품면원전출장소,741220.1630000001,541,563,0.0007595583985752962
4777035000,경상북도,영덕군,축산면,741220.1630000001,952,972,0.0013113512671672964
4777035500,경상북도,영덕군,축산면축산출장소,741220.1630000001,1756,1866,0.0025174706425248714
4777036000,경상북도,영덕군,영해면,741220.1630000001,6466,6616,0.008925823028373284
4777037000,경상북도,영덕군,병곡면,741220.1630000001,2822,2895,0.0039057221383223487
4777038000,경상북도,영덕군,창수면,741220.1630000001,1698,1740,0.002347480663447629
4782000000,경상북도,청도군,,693810.304,42684,43087,0.06210198919155862
4782025000,경상북도,청도군,화양읍,693810.304,7176,7161,0.010321264989457407
4782025100,경상북도,청도군,화양읍남성현출장,693810.304,1126,1162,0.0016748093726783278
4782025300,경상북도,청도군,청도읍,693810.304,10467,10546,0.015200120175787991
4782025400,경상북도,청도군,청도읍유호출장소,693810.304,1632,1675,0.0024142045604442336
4782031000,경상북도,청도군,각남면,693810.304,2166,2166,0.003121890792789379
4782032000,경상북도,청도군,풍각면,693810.304,3991,4061,0.005853184907441213
4782033000,경상북도,청도군,각북면,693810.304,2255,2255,0.0032501679306279085
4782034000,경상북도,청도군,이서면,693810.304,4559,4604,0.0066358195798717915
4782035000,경상북도,청도군,운문면,693810.304,2127,2168,0.0031247734251003572
4782036000,경상북도,청도군,금천면,693810.304,3365,3406,0.004909122825595857
4782037000,경상북도,청도군,매전면,693810.304,3820,3883,0.005596630631764154
4783000000,경상북도,고령군,,384059.802,31910,32774,0.08533566863631305
4783025300,경상북도,고령군,대가야읍,384059.802,10229,10462,0.027240549376734823
4783031000,경상북도,고령군,덕곡면,384059.802,1452,1488,0.0038743966232633736
4783032000,경상북도,고령군,운수면,384059.802,1906,1956,0.005092956851547822
4783033000,경상북도,고령군,성산면,384059.802,2623,2700,0.007030155163179509
4783034000,경상북도,고령군,다산면,384059.802,8604,8870,0.02309536159163046
4783035000,경상북도,고령군,개진면,384059.802,2002,2055,0.005350729207531071
4783036000,경상북도,고령군,우곡면,384059.802,1614,1682,0.004379526290543679
4783037000,경상북도,고령군,쌍림면,384059.802,3480,3561,0.009271993531882308
4784000000,경상북도,성주군,,616106.444,43627,44312,0.07192263679683246
4784025000,경상북도,성주군,성주읍,616106.444,13873,14011,0.022741200220265833
4784031000,경상북도,성주군,선남면,616106.444,6208,6383,0.010360222753975934
4784032000,경상북도,성주군,용암면,616106.444,3718,3752,0.006089856771567869
4784033000,경상북도,성주군,수륜면,616106.444,3104,3095,0.005023482598081704
4784034000,경상북도,성주군,가천면,616106.444,1987,2010,0.0032624232704827867
4784035000,경상북도,성주군,금수면,616106.444,1181,1177,0.0019103841738100696
4784036000,경상북도,성주군,대가면,616106.444,2454,2541,0.004124287328505852
4784037000,경상북도,성주군,벽진면,616106.444,3131,3200,0.005193907694300954
4784038000,경상북도,성주군,초전면,616106.444,4560,4717,0.0076561445606305005
4784039000,경상북도,성주군,월항면,616106.444,3411,3426,0.005560727425210959
4785000000,경상북도,칠곡군,,450937.034,115780,118389,0.26253998024921593
4785025000,경상북도,칠곡군,왜관읍,450937.034,33752,33786,0.07492398595055291
4785025300,경상북도,칠곡군,북삼읍,450937.034,23739,24588,0.05452645967419035
4785025600,경상북도,칠곡군,석적읍,450937.034,31519,32500,0.07207214655161812
4785031000,경상북도,칠곡군,지천면,450937.034,4327,4393,0.009741936609269489
4785032000,경상북도,칠곡군,동명면,450937.034,5494,5535,0.012274440958867885
4785033000,경상북도,칠곡군,가산면,450937.034,3506,3590,0.0079612001883172
4785036000,경상북도,칠곡군,약목면,450937.034,10154,10577,0.023455602894660456
4785037000,경상북도,칠곡군,기산면,450937.034,3289,3420,0.007584207421739506
4790000000,경상북도,예천군,,661483.887,55572,54290,0.08207304980053128
4790025000,경상북도,예천군,예천읍,661483.887,15100,15397,0.023276455107363786
4790031000,경상북도,예천군,용문면,661483.887,2376,2450,0.003703793921740682
4790034000,경상북도,예천군,감천면,661483.887,2689,2732,0.00413010816089614
4790035000,경상북도,예천군,보문면,661483.887,1704,1757,0.0026561493553054604
4790036000,경상북도,예천군,호명면,661483.887,18551,16305,0.024649126487339516
4790037000,경상북도,예천군,유천면,661483.887,2534,2604,0.003936603825392953
4790038000,경상북도,예천군,용궁면,661483.887,2491,2578,0.0038972982572438686
4790039000,경상북도,예천군,개포면,661483.887,1552,1607,0.0024293864621376636
4790040000,경상북도,예천군,지보면,661483.887,2783,2864,0.004329659506883801
4790041000,경상북도,예천군,풍양면,661483.887,3234,3367,0.00509007107530648
4790042000,경상북도,예천군,효자면,661483.887,1179,1198,0.0018110796401001376
4790043000,경상북도,예천군,은풍면,661483.887,1379,1431,0.002163318000820782
4792000000,경상북도,봉화군,,1202034.344,31889,32649,0.027161453549949484
4792025000,경상북도,봉화군,봉화읍,1202034.344,10139,10371,0.008627873281464244
4792031000,경상북도,봉화군,물야면,1202034.344,3178,3244,0.0026987581646003285
4792032000,경상북도,봉화군,봉성면,1202034.344,2162,2258,0.001878482101007257
4792033000,경상북도,봉화군,법전면,1202034.344,2046,2076,0.001727072117666548
4792034000,경상북도,봉화군,춘양면,1202034.344,4456,4537,0.0037744345847076726
4792035000,경상북도,봉화군,소천면,1202034.344,2251,2295,0.0019092632514666318
4792036000,경상북도,봉화군,재산면,1202034.344,1565,1621,0.0013485471593147756
